SCLK,SCLK_REL,ROVER_X [METERS],ROVER_Y [METERS],ROVER_Z [METERS],QUAT_X,QUAT_Y,QUAT_Z,QUAT_C,LF_DRIVE,LM_DRIVE,LR_DRIVE,RF_DRIVE,RM_DRIVE,RR_DRIVE,LF_STEER [RADIANS],LR_STEER [RADIANS],RF_STEER [RADIANS],RR_STEER [RADIANS],SLIP,LM_DRIVE_ANG_VEL,RM_DRIVE_ANG_VEL,LEFT_DIFFERENTIAL,RIGHT_DIFFERENTIAL
808085216.925808,351.5929979085922,-2.505058,2.07008,-0.344908,0.00491,0.175828,0.904097,0.389447,-21.121929279594045,-18.10987292888603,-20.61285983684502,-11.155087319611992,-12.649844888491318,-11.426786533622362,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15797033122736215,-0.16811719646236628,-0.16816904687444365,-0.015112862674021298,0.00045570754655134966
808085217.050941,351.71813094615936,-2.509036,2.073429,-0.345432,0.005267,0.17561,0.904231,0.38923,-21.14298652334583,-18.13094483139139,-20.63390274759331,-11.176073462954264,-12.670952422638948,-11.447843940249184,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15768281223283276,-0.1683959960937784,-0.16868074617228795,-0.0157507881522178,0.0007791604148223
808085217.175902,351.8430919647217,-2.51301,2.076772,-0.34595,0.005194,0.175462,0.904272,0.389202,-21.163929347785597,-18.151973134597938,-20.654797767099808,-11.19703886359639,-12.691988204416703,-11.468809178313677,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.1573956884874899,-0.16827890368117004,-0.16833875091426648,-0.01594725941359337,0.00097839728212259
808085217.301208,351.96839797496796,-2.516975,2.080106,-0.346466,0.00491,0.175516,0.904324,0.38906,-21.184874720880547,-18.172988454025468,-20.67584189100853,-11.218082987505115,-12.71304700552082,-11.48985993217957,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15710777205251028,-0.1677119827391073,-0.1680589866577759,-0.016903281211853,0.0019478764152154
808085217.425684,352.0928739309311,-2.520945,2.083443,-0.346986,0.005003,0.175239,0.904421,0.38896,-21.205757904670467,-18.19388029556285,-20.696675886994853,-11.238924224629047,-12.733980004962177,-11.510750984954939,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15682176283865737,-0.16783836987416498,-0.16816901930486966,-0.01722738309126367,0.002145074706235338
808085217.550664,352.21785390377045,-2.524917,2.086779,-0.347504,0.005149,0.175437,0.90421,0.389358,-21.226769150242035,-18.214911954057243,-20.71758684710585,-11.259885327470329,-12.755061806186859,-11.531790038472536,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15653459554194885,-0.16828022935664438,-0.16868143547910344,-0.018888863108545043,0.0033792737154038676
808085217.675604,352.3427939414978,-2.528889,2.090124,-0.348023,0.004599,0.175905,0.903985,0.389675,-21.247808552347124,-18.235872940626,-20.738476471509784,-11.280846314039081,-12.776086941245012,-11.552780285361223,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15624752000440698,-0.1677683707323441,-0.16828180494097486,-0.01940199269756703,0.004936814286281711
808085217.800698,352.46788799762726,-2.532856,2.093465,-0.348549,0.004324,0.176461,0.904105,0.389149,-21.26887389053445,-18.256888878580867,-20.759492731507635,-11.301869497960979,-12.797081669465115,-11.573767767614298,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15596009057778057,-0.16800109137974634,-0.16783154107958667,-0.020685079975388314,0.006364721986199728
808085217.92567,352.5928599834442,-2.536828,2.096803,-0.349079,0.004139,0.176717,0.904111,0.389021,-21.28991159702855,-18.27785524632054,-20.780460362937447,-11.322878610619226,-12.818119375959213,-11.594776880272546,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15567294163290538,-0.16776854110635522,-0.16833937907422,-0.022475915805458112,0.0073407592359950435
808085218.050703,352.7178930044174,-2.540806,2.100143,-0.349612,0.004089,0.176794,0.903962,0.389332,-21.3109246843851,-18.29886833367709,-20.801464777934598,-11.343919336418367,-12.839125054570104,-11.615803271759432,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15538565244715458,-0.16806030273434658,-0.1680010484221784,-0.023563834258970556,0.008433834820463506
808085218.175698,352.84288799762726,-2.54478,2.103484,-0.350146,0.004463,0.177424,0.903983,0.388992,-21.331931058741247,-18.319874708033236,-20.822429192301566,-11.364933518918406,-12.860095290696336,-11.636725173656489,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.0001704423048067,0.15509845063804306,-0.16805772628734555,-0.1677686088676147,-0.024007813847667547,0.006369809414129728
808085218.300673,352.96786296367645,-2.548762,2.106828,-0.35068,0.003265,0.179545,0.903411,0.389361,-21.35293280406404,-18.340890928100634,-20.843396060899977,-11.386106017101156,-12.88106259529377,-11.657805138452204,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.000127831735881,0.15481129484546885,-0.16816343890124172,-0.16777203675479047,-0.023179484949839162,0.009288665522945775
808085218.425701,353.0928909778595,-2.552723,2.110156,-0.351231,0.002259,0.180997,0.903483,0.388528,-21.373937641943485,-18.36196712192395,-20.864408306813857,-11.40694814788003,-12.901889997201579,-11.67866821833195,-8.52211524033e-05,4.26105762016e-05,0.0003408846096135,-0.000127831735881,0.15452401716385236,-0.1685717713828468,-0.16658188201979338,-0.024077732120836928,0.0109080327674746
808085218.550864,353.2180539369583,-2.556703,2.113484,-0.351798,0.003011,0.180105,0.903823,0.388146,-21.394943570981923,-18.382958120511827,-20.885450372261406,-11.42818803231603,-12.922896394295094,-11.699674615425465,-8.52211524033e-05,4.26105762016e-05,0.0002982741218551173,-0.000127831735881,0.15423642941842497,-0.1677093505859375,-0.16783237824323688,-0.025681765560552343,0.0109080327674746
808085218.675704,353.34289395809174,-2.56068,2.116807,-0.352353,0.004274,0.180187,0.903679,0.38843,-21.415960304386317,-18.403902368463605,-20.90646552289218,-11.449125032254415,-12.943933288966036,-11.72071151009641,-8.52211524033e-05,4.26105762016e-05,0.0002982740406878,-0.000127831735881,0.1539495836896617,-0.16776869918496823,-0.16851082273095003,-0.0272757206112146,0.011237008738743396
808085218.800755,353.46794497966766,-2.564671,2.120147,-0.352899,0.002894,0.180942,0.903387,0.388772,-21.436967727640877,-18.424918481006898,-20.927472946146736,-11.470083680876087,-12.965025917622372,-11.741796873222484,-8.52211524033e-05,4.26105762016e-05,0.0002982740406878,-0.000127831735881,0.1536622531438089,-0.168060302734375,-0.16867218188640246,-0.02740579788432558,0.012921847239386565
808085218.925658,353.59284794330597,-2.568641,2.123473,-0.35346,0.003096,0.181437,0.903546,0.388169,-21.457931171426026,-18.445931246818873,-20.94847946179289,-11.490967961315619,-12.985889644181045,-11.762624949967176,-8.52211524033e-05,4.26105762016e-05,0.0002982740406878,-0.000127831735881,0.15337526279164265,-0.16823272402745668,-0.1670394836994446,-0.02836775092124271,0.01337676871107173
808085219.050817,353.71800696849823,-2.572611,2.126789,-0.354018,0.002858,0.181487,0.90322,0.388905,-21.47898575163526,-18.46699922264452,-20.96974655485792,-11.512009349862636,-13.007030591347757,-11.783751485438188,-8.52211524033e-05,4.26105762016e-05,0.0002982740406878,-0.000127831735881,0.15308768408517795,-0.16832965735619185,-0.1689126863543147,-0.030356245360030294,0.014355345767605736
808085219.175659,353.8428488969803,-2.576601,2.130132,-0.354585,0.002212,0.180824,0.90268,0.390469,-21.49988807360023,-18.487632564931115,-20.99064887682289,-11.53301069385816,-13.028180729545056,-11.804816853954435,-8.52211524033e-05,4.26105762016e-05,0.0002982740406878,-0.000127831735881,0.1528008339738873,-0.16527574139131967,-0.16941534350247905,-0.0322698578238487,0.016169433369757482
808085219.300658,353.96784794330597,-2.580558,2.13347,-0.355154,0.001705,0.181471,0.902574,0.390417,-21.520873439845673,-18.508696368278834,-21.011612707137832,-11.553946705822455,-13.049144399144097,-11.82570995090191,-8.52211524033e-05,4.26105762016e-05,-0.0005539358869729578,-0.000127831735881,0.15251362285190515,-0.168511712424088,-0.16771063632294095,-0.0322698578238487,0.017338141152041672
808085219.425793,354.09298300743103,-2.58452,2.13681,-0.355731,0.000835,0.181801,0.902877,0.389564,-21.54195304535824,-18.529818304294167,-21.03259349655491,-11.574984059421695,-13.070146069614566,-11.846718899958432,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.15222609920094043,-0.16879310497834715,-0.1678320190852284,-0.03213954649243785,0.018111684135042994
808085219.550654,354.2178440093994,-2.588494,2.140146,-0.356318,0.001722,0.180417,0.902921,0.390102,-21.562836591125233,-18.550731208568322,-21.053527611366007,-11.596002921356558,-13.091165092235316,-11.867780629516346,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.15193920526437615,-0.167489479857374,-0.1683393716964786,-0.031760441169197365,0.016878627630919837
808085219.675794,354.34298396110535,-2.592468,2.143492,-0.356891,0.003782,0.179829,0.90291,0.390385,-21.583895423624195,-18.571769383896026,-21.074663344006694,-11.617033186535991,-13.112195988649546,-11.88885369633499,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.15165167038318508,-0.16811717633662776,-0.16805901015249142,-0.03297302576601879,0.01578112472374288
808085219.800831,354.4680209159851,-2.596435,2.146841,-0.357443,0.002919,0.180424,0.902656,0.390705,-21.60487400353304,-18.592803393694336,-21.09565537972958,-11.63803235182422,-13.133201653618016,-11.909880414532381,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.1513643721584716,-0.1682223452941322,-0.16799565367430694,-0.032588749080957755,0.016950186167548467
808085219.925637,354.592826962471,-2.600389,2.150181,-0.358004,0.002137,0.181318,0.902584,0.390463,-21.625847362211058,-18.61371415261965,-21.116538371006754,-11.658971850242779,-13.154133746817935,-11.930755549714377,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.15107760449347696,-0.16754604054921815,-0.167716979980483,-0.03239920937595995,0.018182675567805597
808085220.050657,354.71784698963165,-2.604347,2.153519,-0.358576,0.002382,0.181557,0.902629,0.390245,-21.646872729599636,-18.63477409580446,-21.137633532822292,-11.680173761636977,-13.175094496322345,-11.951794118652288,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.1507903451636938,-0.16845255646720142,-0.16765913414397016,-0.03362082186068703,0.0196755637705656
808085220.175645,354.8428349494934,-2.608333,2.156877,-0.359151,0.004307,0.181644,0.902753,0.389903,-21.667949289651006,-18.655849391157968,-21.15870302573603,-11.701249056990491,-13.196035710920114,-11.972771016706249,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.15050315951515195,-0.1686186043585247,-0.16754585498420604,-0.03656035790157821,0.020778556576544767
808085220.300752,354.9679419994354,-2.612297,2.160217,-0.359703,0.004453,0.182163,0.902551,0.390125,-21.68895870320921,-18.67687491984543,-21.17968464783553,-11.722260056663801,-13.21710323721345,-11.993838542999582,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.15021570023255787,-0.1680603027344034,-0.16839599609375,-0.0368797928094863,0.02162431293642791
808085220.425754,355.09294390678406,-2.616267,2.163563,-0.360258,0.00329,0.182812,0.902239,0.390556,-21.70990236364014,-18.697882455340736,-21.200656063148926,-11.74318934821895,-13.238124320163479,-12.014859625949612,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14992848253678467,-0.168057719605139,-0.16816609758921627,-0.03707483276597393,0.022661144131767168
808085220.551034,355.2182239294052,-2.620221,2.166901,-0.360826,0.004078,0.183123,0.902475,0.389856,-21.730991820124473,-18.71892827170086,-21.221717859392815,-11.764193573964803,-13.259079958086659,-12.035822625172843,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14964062581374038,-0.16799020242650772,-0.16727038744676379,-0.0380318947136402,0.0229847654700279
808085220.675751,355.3429409265518,-2.62419,2.170241,-0.361386,0.003904,0.183387,0.902353,0.390016,-21.751966324698515,-18.739853161192514,-21.242705496930284,-11.785082280747702,-13.280067272773522,-12.056845493903893,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.149354062757992,-0.16777897135428335,-0.16827950613814283,-0.0381619032493212,0.023050707076603026
808085220.800662,355.4678519964218,-2.628162,2.173587,-0.361951,0.00402,0.183643,0.902327,0.389955,-21.773015752112773,-18.760858636125704,-21.2636558358372,-11.806066847108923,-13.301023421536229,-12.077794409059607,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14906705378008445,-0.1681634378366332,-0.16776854753159787,-0.0387999638915061,0.023505666600790596
808085220.925851,355.59304094314575,-2.632122,2.176921,-0.362514,0.003554,0.184013,0.902351,0.38973,-21.79398335654696,-18.781961831220542,-21.28465865345788,-11.82707029546873,-13.32206255163328,-12.098790721131081,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14877940632272174,-0.16857075362551086,-0.16805900718572298,-0.03899589821421037,0.0242197354849906
808085221.051293,355.7184829711914,-2.636088,2.180255,-0.363083,0.003289,0.184143,0.902222,0.389968,-21.81507849925401,-18.803007248076028,-21.305747763341056,-11.848173514335938,-13.343143585356302,-12.119829479237525,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14849117735875958,-0.16777006226196126,-0.16805399315888775,-0.03995206579566,0.0246106853327745
808085221.175888,355.8430778980255,-2.640061,2.183599,-0.363657,0.003267,0.184486,0.902268,0.389701,-21.836096039289263,-18.823946709198935,-21.32672157651905,-11.86923304253105,-13.3640975063372,-12.140733312780867,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14820489478476243,-0.168060302734375,-0.16817635768427772,-0.03995206579566,0.0249326266348361
808085221.300752,355.9679419994354,-2.644038,2.186942,-0.364231,0.002954,0.184797,0.902197,0.389721,-21.85710812500838,-18.84491687886839,-21.34769758972106,-11.890280893863746,-13.385138093162823,-12.161702691246319,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14791799372659117,-0.16794394411738484,-0.16850789448721226,-0.03995206579566,0.02499857158513654
808085221.425885,356.0930749177933,-2.648008,2.190279,-0.36481,0.002685,0.185067,0.902101,0.389817,-21.878094410378257,-18.86586798074677,-21.368692607265984,-11.911260498885895,-13.406089195041204,-12.182653955572277,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14763047500596976,-0.16743077803449363,-0.16743077803449363,-0.04001748140439074,0.0253221988677978
808085221.550627,356.2178169488907,-2.651964,2.193605,-0.365391,0.002851,0.18514,0.902143,0.389684,-21.899023458952797,-18.88678838577289,-21.389663851870864,-11.932153311509865,-13.427016982121131,-12.203582373399511,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14734385442954973,-0.1677093505859375,-0.16776852914623655,-0.0403360985219478,0.025453308995443135
808085221.675753,356.34294295310974,-2.655933,2.19694,-0.365971,0.00275,0.185339,0.90201,0.389898,-21.9200434833183,-18.907780612957144,-21.410727143713302,-11.953188335857702,-13.448038431435632,-12.224610294353624,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14705635159559,-0.16776870096086888,-0.16800224258499918,-0.040401109331249026,0.026101341471076
808085221.800778,356.46796798706055,-2.659906,2.20028,-0.366554,0.002887,0.185437,0.902021,0.389823,-21.941020046833728,-18.928792358012288,-21.431744416098805,-11.974227665759827,-13.468985432264162,-12.245614765979553,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14676908076167253,-0.16806030273434658,-0.1675424526321015,-0.04091539687347278,0.026101341471076
808085221.925868,356.59305799007416,-2.663872,2.203614,-0.367136,0.00321,0.185426,0.902002,0.38987,-21.962033984513255,-18.94980755514007,-21.452801929746784,-11.995207383291017,-13.489858224050295,-12.266601625521615,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14648166064791673,-0.16800061253091794,-0.16686218948976525,-0.0418722368776798,0.026233954359391007
808085222.050876,356.71806597709656,-2.667833,2.206945,-0.367714,0.002864,0.185573,0.90197,0.389878,-21.983007720238675,-18.97077288822038,-21.473796195747127,-12.016166038276422,-13.51082418610713,-12.287602407237499,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14619442898283758,-0.1677119484897824,-0.16771697998046875,-0.0418722368776798,0.026946817273334003
808085222.175855,356.8430449962616,-2.671798,2.210279,-0.368295,0.003158,0.185486,0.902074,0.389675,-22.004010149445097,-18.99173462095132,-21.494728990997828,-12.037091533658893,-13.531799727279575,-12.308570648541718,-8.52211524033e-05,4.26105762016e-05,-0.0005539375124499,-0.000127831735881,0.14590726387739272,-0.16772201343057538,-0.16783249950734988,-0.04193756055963146,0.0272700581699609
